,choice_set,choice
822,"('D', 'E', 'G', 'I')",I
823,"('A', 'B', 'G', 'I')",I
824,"('B', 'D', 'I')",I
825,"('D', 'G')",G
826,"('A', 'C', 'I')",I
827,"('A', 'E', 'F', 'G')",E
828,"('B', 'D', 'H', 'I')",I
829,"('C', 'G', 'H')",C
830,"('C', 'D', 'G', 'H')",G
831,"('D', 'I')",I
832,"('A', 'D')",D
833,"('B', 'G', 'H')",B
834,"('F', 'G')",G
835,"('B', 'E', 'G', 'I')",B
836,"('A', 'D', 'I')",A
837,"('A', 'B', 'G')",G
838,"('D', 'G', 'H', 'I')",G
839,"('A', 'D', 'H')",H
840,"('A', 'C', 'F', 'H')",H
841,"('B', 'D', 'F', 'H')",H
842,"('A', 'I')",I
843,"('A', 'H')",A
844,"('B', 'C', 'I')",I
845,"('C', 'F', 'H')",C
846,"('D', 'H', 'I')",D
847,"('E', 'H')",H
848,"('C', 'D', 'E', 'F')",E
849,"('E', 'G', 'H', 'I')",E
850,"('D', 'E', 'G', 'I')",G
851,"('A', 'B', 'E', 'F')",E
852,"('A', 'B', 'D', 'E')",A
853,"('D', 'F', 'H', 'I')",D
854,"('B', 'E', 'F')",B
855,"('G', 'I')",G
856,"('A', 'F', 'G', 'I')",A
857,"('D', 'E')",E
858,"('A', 'B', 'F')",B
859,"('B', 'E', 'G')",B
860,"('F', 'I')",I
861,"('D', 'F')",F
862,"('B', 'C', 'D')",D
863,"('D', 'I')",I
864,"('A', 'C', 'H', 'I')",A
865,"('C', 'E', 'F')",C
866,"('B', 'D', 'F')",F
867,"('A', 'B', 'D')",D
868,"('A', 'F', 'I')",I
869,"('A', 'B', 'G')",A
870,"('B', 'F', 'G', 'H')",G
871,"('D', 'G', 'I')",I
872,"('C', 'H')",C
873,"('A', 'B', 'E', 'F')",F
874,"('D', 'E', 'F', 'H')",D
875,"('B', 'C', 'I')",I
876,"('A', 'D', 'H', 'I')",H
877,"('B', 'D', 'H', 'I')",I
878,"('C', 'D', 'E', 'G')",G
879,"('D', 'G', 'I')",D
880,"('A', 'B', 'H')",A
881,"('A', 'B', 'C', 'G')",G
882,"('B', 'F')",B
883,"('E', 'G', 'H')",E
884,"('B', 'D')",D
885,"('C', 'D', 'H')",C
886,"('B', 'E', 'F')",B
887,"('D', 'G')",G
888,"('A', 'C', 'F', 'G')",C
889,"('C', 'G', 'H')",H
890,"('A', 'G', 'H')",G
891,"('A', 'D', 'E', 'H')",A
892,"('E', 'F', 'I')",F
893,"('B', 'E', 'G')",G
894,"('A', 'E', 'I')",A
895,"('C', 'H', 'I')",H
896,"('A', 'C', 'F')",A
897,"('C', 'H')",H
898,"('A', 'G')",G
899,"('E', 'H')",H
900,"('A', 'B', 'G', 'H')",H
901,"('B', 'I')",B
902,"('A', 'C', 'G', 'I')",G
903,"('B', 'C', 'E')",E
904,"('A', 'B', 'H')",H
905,"('A', 'B', 'C')",B
906,"('B', 'E', 'I')",I
907,"('A', 'C', 'G')",A
908,"('B', 'C', 'F')",F
909,"('C', 'E', 'H', 'I')",I
910,"('A', 'B', 'D', 'H')",D
911,"('C', 'D', 'G', 'H')",D
912,"('D', 'F', 'H')",D
913,"('A', 'D', 'E', 'I')",E
914,"('B', 'C', 'D', 'H')",C
915,"('E', 'F', 'H')",E
916,"('F', 'G')",G
917,"('A', 'D', 'G', 'H')",A
918,"('A', 'F')",F
919,"('C', 'D', 'F', 'I')",C
920,"('C', 'E', 'I')",E
921,"('C', 'F', 'G', 'I')",G
922,"('A', 'C', 'H')",H
923,"('B', 'E', 'F', 'G')",E
924,"('D', 'E', 'F', 'I')",F
925,"('A', 'H')",A
926,"('C', 'E', 'H', 'I')",I
927,"('C', 'D', 'F', 'H')",H
928,"('A', 'E', 'I')",I
929,"('A', 'B', 'D', 'G')",D
930,"('A', 'E', 'I')",I
931,"('B', 'D', 'H', 'I')",D
932,"('F', 'G', 'I')",G
933,"('B', 'C', 'E', 'I')",I
934,"('H', 'I')",H
935,"('B', 'F', 'H')",B
936,"('E', 'I')",E
937,"('E', 'H')",H
938,"('A', 'B', 'C', 'F')",F
939,"('A', 'C', 'I')",I
940,"('A', 'B', 'E', 'I')",E
941,"('A', 'C', 'G', 'H')",H
942,"('A', 'B', 'G')",G
943,"('B', 'F', 'G', 'H')",H
944,"('E', 'F')",F
945,"('C', 'D', 'E', 'G')",E
946,"('B', 'F', 'H')",F
947,"('A', 'C', 'I')",I
948,"('A', 'F', 'H')",A
949,"('C', 'F', 'I')",I
950,"('B', 'C', 'H')",H
951,"('A', 'B')",A
952,"('C', 'E', 'F', 'H')",F
953,"('C', 'H')",C
954,"('C', 'H')",H
955,"('B', 'D', 'H', 'I')",H
956,"('E', 'G', 'H', 'I')",H
957,"('E', 'F', 'H')",E
958,"('A', 'B', 'E')",B
959,"('B', 'C', 'F', 'I')",F
960,"('B', 'D', 'G', 'H')",B
961,"('A', 'C', 'G', 'H')",H
962,"('C', 'E', 'H', 'I')",I
963,"('E', 'I')",I
964,"('A', 'C', 'I')",I
965,"('D', 'E', 'F', 'H')",E
966,"('B', 'F')",F
967,"('D', 'I')",D
968,"('A', 'G')",G
969,"('B', 'D', 'F', 'G')",D
970,"('A', 'C', 'F')",A
971,"('A', 'E', 'H')",A
972,"('D', 'G')",G
973,"('B', 'F')",F
974,"('D', 'I')",I
975,"('C', 'D', 'H')",C
976,"('C', 'D', 'E')",E
977,"('A', 'D', 'E', 'I')",D
978,"('B', 'D', 'E', 'I')",E
979,"('C', 'D', 'E')",D
980,"('A', 'E')",A
981,"('A', 'D', 'G')",G
982,"('F', 'G', 'I')",F
983,"('C', 'E', 'H', 'I')",C
984,"('D', 'H')",D
985,"('C', 'E', 'I')",I
986,"('F', 'G', 'I')",F
987,"('A', 'E', 'F', 'I')",E
988,"('C', 'D', 'H')",C
989,"('A', 'D', 'G', 'H')",D
990,"('A', 'F', 'G')",G
991,"('C', 'F', 'H', 'I')",C
992,"('F', 'G')",G
993,"('D', 'E', 'H', 'I')",E
994,"('B', 'G', 'H')",B
995,"('A', 'C', 'E')",E
996,"('B', 'E', 'G', 'H')",E
997,"('D', 'E', 'G', 'I')",G
998,"('D', 'E')",D
999,"('A', 'B', 'G', 'H')",H
1000,"('A', 'B', 'E')",E
1001,"('H', 'I')",I
1002,"('C', 'E', 'F', 'H')",E
1003,"('B', 'C', 'E', 'H')",C
1004,"('B', 'C', 'F', 'G')",G
1005,"('C', 'D', 'H', 'I')",C
1006,"('A', 'B', 'C', 'H')",A
1007,"('A', 'H', 'I')",I
1008,"('A', 'C', 'E', 'I')",A
1009,"('E', 'H')",E
1010,"('D', 'G', 'H')",D
1011,"('A', 'E', 'F')",F
1012,"('A', 'C', 'F', 'H')",C
1013,"('D', 'E', 'F', 'I')",I
1014,"('D', 'E', 'G')",G
1015,"('B', 'C', 'I')",B
1016,"('A', 'F', 'H', 'I')",F
1017,"('B', 'D')",B
1018,"('B', 'E')",B
1019,"('B', 'D', 'F', 'G')",D
1020,"('B', 'D', 'G', 'H')",G
1021,"('E', 'F')",E
1022,"('D', 'G')",G
1023,"('B', 'D', 'G')",G
1024,"('B', 'C', 'F', 'I')",F
1025,"('C', 'D', 'I')",D
1026,"('A', 'C', 'E', 'F')",F
1027,"('A', 'I')",I
1028,"('A', 'D', 'E', 'G')",E
1029,"('A', 'D', 'G', 'I')",I
1030,"('E', 'F')",E
1031,"('C', 'D', 'E')",C
1032,"('A', 'C', 'E')",E
1033,"('A', 'F')",A
1034,"('A', 'F')",F
1035,"('D', 'G')",D
1036,"('D', 'E', 'G')",D
1037,"('B', 'D', 'F')",F
1038,"('C', 'I')",C
1039,"('C', 'D', 'F', 'G')",C
1040,"('D', 'F', 'I')",D
1041,"('C', 'E', 'F', 'I')",C
1042,"('D', 'F', 'I')",D
1043,"('B', 'G')",G
1044,"('A', 'E', 'H', 'I')",I
1045,"('A', 'C', 'G')",G
1046,"('A', 'C', 'E', 'F')",E
1047,"('B', 'G', 'I')",B
1048,"('A', 'C', 'G', 'I')",G
1049,"('C', 'G')",G
1050,"('B', 'F', 'G', 'I')",G
1051,"('B', 'G', 'H')",B
1052,"('F', 'H', 'I')",H
1053,"('E', 'F', 'G', 'H')",E
1054,"('C', 'D')",D
1055,"('E', 'F', 'H', 'I')",E
1056,"('B', 'E')",B
1057,"('A', 'D', 'G', 'I')",I
1058,"('A', 'B', 'D', 'E')",E
1059,"('G', 'H')",G
1060,"('E', 'G', 'H', 'I')",G
1061,"('B', 'D', 'F')",B
1062,"('D', 'E', 'H')",E
1063,"('B', 'H')",H
1064,"('C', 'D', 'I')",D
1065,"('B', 'D', 'H', 'I')",H
1066,"('A', 'D', 'I')",I
1067,"('B', 'D', 'G')",G
1068,"('A', 'C', 'D', 'H')",H
1069,"('A', 'B', 'D', 'H')",H
1070,"('A', 'B', 'G', 'H')",H
1071,"('A', 'E', 'F')",F
1072,"('A', 'D')",D
1073,"('A', 'D', 'E', 'H')",A
1074,"('B', 'C', 'F', 'G')",B
1075,"('E', 'H')",E
1076,"('H', 'I')",I
1077,"('B', 'D', 'F', 'G')",G
1078,"('B', 'F', 'G', 'I')",B
1079,"('A', 'I')",A
1080,"('B', 'C', 'D', 'H')",H
1081,"('D', 'E', 'I')",E
1082,"('A', 'B')",A
1083,"('B', 'E', 'F', 'I')",E
1084,"('B', 'E')",E
1085,"('C', 'I')",C
1086,"('C', 'D', 'G', 'I')",D
1087,"('B', 'C', 'E')",C
1088,"('A', 'B', 'D', 'I')",I
1089,"('A', 'B', 'C')",A
1090,"('G', 'H')",H
1091,"('C', 'F', 'H')",C
1092,"('B', 'C')",C
1093,"('C', 'F', 'G')",F
1094,"('E', 'F')",E
1095,"('A', 'C', 'G', 'I')",G
1096,"('C', 'E', 'G')",E
1097,"('E', 'F', 'I')",I
1098,"('F', 'G', 'I')",G
1099,"('A', 'F', 'G', 'H')",A
1100,"('A', 'B', 'H', 'I')",H
1101,"('A', 'B', 'I')",A
1102,"('A', 'D', 'G', 'H')",H
1103,"('C', 'H')",H
1104,"('B', 'D', 'F')",F
1105,"('A', 'C', 'D', 'I')",D
1106,"('D', 'E', 'F')",E
1107,"('B', 'C')",B
1108,"('C', 'D', 'E', 'G')",G
1109,"('B', 'E', 'I')",E
1110,"('B', 'E', 'H')",E
1111,"('G', 'I')",I
1112,"('B', 'H')",H
1113,"('C', 'D')",D
1114,"('B', 'G', 'I')",B
1115,"('A', 'H')",A
1116,"('A', 'D', 'G')",D
1117,"('B', 'G')",G
1118,"('C', 'I')",I
1119,"('E', 'I')",I
1120,"('C', 'D', 'H', 'I')",D
1121,"('F', 'I')",I
1122,"('A', 'C', 'I')",I
1123,"('F', 'H')",H
1124,"('B', 'E', 'H', 'I')",B
1125,"('C', 'E', 'G')",C
1126,"('A', 'E', 'H')",A
1127,"('A', 'C', 'D')",D
1128,"('C', 'F')",F
1129,"('A', 'F')",A
1130,"('F', 'H')",F
1131,"('B', 'C', 'E', 'G')",E
1132,"('A', 'E', 'H', 'I')",H
1133,"('C', 'D', 'E', 'G')",D
1134,"('A', 'C', 'H', 'I')",C
1135,"('B', 'E')",E
1136,"('C', 'D')",D
1137,"('A', 'E', 'F', 'H')",E
1138,"('B', 'I')",I
1139,"('A', 'E', 'F', 'G')",E
1140,"('A', 'C', 'F')",F
1141,"('A', 'D', 'H', 'I')",A
1142,"('F', 'G', 'H')",H
1143,"('B', 'G')",G
1144,"('D', 'G', 'I')",I
1145,"('D', 'E', 'G')",D
1146,"('A', 'D', 'E', 'I')",A
1147,"('C', 'F', 'G', 'I')",C
1148,"('A', 'F', 'I')",A
1149,"('A', 'D', 'F', 'I')",A
1150,"('B', 'D', 'F', 'H')",D
1151,"('C', 'F', 'H', 'I')",H
1152,"('A', 'H')",A
1153,"('A', 'B', 'D')",D
1154,"('A', 'F')",F
1155,"('D', 'F', 'H', 'I')",D
1156,"('B', 'C')",C
1157,"('B', 'E')",B
1158,"('G', 'H', 'I')",G
1159,"('E', 'G')",G
1160,"('G', 'H')",G
1161,"('E', 'I')",E
1162,"('H', 'I')",H
1163,"('C', 'D')",C
1164,"('A', 'B', 'F')",F
1165,"('B', 'D', 'E', 'G')",G
1166,"('G', 'I')",G
1167,"('A', 'D', 'F')",D
1168,"('B', 'D', 'G', 'H')",B
1169,"('C', 'E', 'F')",F
1170,"('B', 'C', 'G')",G
1171,"('A', 'C', 'D', 'H')",H
1172,"('B', 'D', 'F')",B
1173,"('E', 'G', 'H')",H
1174,"('G', 'H', 'I')",G
1175,"('C', 'I')",C
1176,"('B', 'C', 'F')",F
1177,"('A', 'H', 'I')",I
1178,"('B', 'H')",H
1179,"('D', 'H', 'I')",D
1180,"('C', 'F')",C
1181,"('B', 'F', 'H')",F
1182,"('A', 'C', 'D', 'I')",C
1183,"('B', 'E', 'H', 'I')",B
1184,"('C', 'D', 'E', 'H')",H
1185,"('A', 'E', 'F', 'I')",E
1186,"('A', 'C', 'I')",I
1187,"('C', 'G', 'H', 'I')",C
1188,"('A', 'D', 'F', 'H')",A
1189,"('F', 'G', 'I')",I
1190,"('A', 'B', 'F')",A
1191,"('B', 'C', 'H', 'I')",C
1192,"('C', 'E')",C
1193,"('B', 'C', 'D')",C
1194,"('A', 'B')",B
1195,"('A', 'B', 'D', 'E')",A
1196,"('B', 'I')",B
1197,"('A', 'F', 'H')",A
1198,"('F', 'G')",G
1199,"('B', 'G', 'H')",H
1200,"('A', 'B', 'D', 'I')",D
1201,"('B', 'C', 'E', 'F')",F
1202,"('C', 'G')",G
1203,"('A', 'B', 'C', 'G')",A
1204,"('A', 'E', 'G')",G
1205,"('A', 'C', 'D', 'E')",E
1206,"('B', 'D', 'H')",H
1207,"('B', 'C', 'D', 'F')",C
1208,"('B', 'C', 'F')",F
1209,"('A', 'D', 'E', 'H')",E
1210,"('A', 'D', 'F', 'G')",A
1211,"('A', 'G', 'H', 'I')",A
1212,"('D', 'G', 'H', 'I')",G
1213,"('F', 'G')",G
1214,"('B', 'I')",B
1215,"('B', 'I')",B
1216,"('D', 'E', 'H', 'I')",H
1217,"('E', 'F', 'G')",E
1218,"('B', 'G', 'H')",H
1219,"('E', 'H')",H
1220,"('A', 'B', 'E', 'H')",H
1221,"('E', 'I')",I
1222,"('C', 'E', 'G')",E
1223,"('B', 'D', 'G', 'I')",B
1224,"('C', 'F', 'G', 'I')",G
1225,"('A', 'F', 'G', 'H')",A
1226,"('F', 'I')",F
1227,"('B', 'C', 'F', 'I')",F
1228,"('A', 'C', 'F', 'G')",C
1229,"('B', 'E', 'H')",B
1230,"('D', 'H', 'I')",I
1231,"('B', 'E')",E
1232,"('A', 'D', 'H', 'I')",I
1233,"('B', 'F', 'H')",F
1234,"('G', 'I')",G
1235,"('B', 'E', 'F', 'G')",E
1236,"('B', 'D')",D
1237,"('D', 'I')",D
1238,"('B', 'C', 'D', 'H')",H
1239,"('H', 'I')",H
1240,"('D', 'G')",D
1241,"('B', 'C', 'E')",B
1242,"('F', 'H')",F
1243,"('D', 'E', 'F')",E
1244,"('B', 'D', 'G', 'I')",B
1245,"('E', 'F', 'H')",E
1246,"('A', 'B', 'H', 'I')",A
1247,"('B', 'D', 'E', 'H')",H
1248,"('A', 'D', 'F')",D
1249,"('D', 'I')",D
1250,"('A', 'D')",D
1251,"('C', 'D', 'E', 'G')",G
1252,"('C', 'E', 'F')",E
1253,"('A', 'E', 'F', 'H')",A
1254,"('A', 'D', 'E', 'I')",E
1255,"('B', 'D', 'F', 'H')",D
1256,"('A', 'B', 'G', 'H')",H
1257,"('D', 'G')",G
1258,"('E', 'F', 'I')",I
1259,"('C', 'D', 'G')",G
1260,"('B', 'G')",B
1261,"('A', 'D', 'G', 'I')",D
1262,"('B', 'D', 'F')",B
1263,"('B', 'D', 'F')",F
1264,"('A', 'B', 'E', 'H')",E
1265,"('A', 'F')",A
1266,"('D', 'H')",H
1267,"('A', 'G', 'H')",H
1268,"('E', 'H')",E
1269,"('A', 'C', 'D', 'F')",A
1270,"('B', 'C', 'D', 'E')",C
1271,"('B', 'H', 'I')",B
1272,"('E', 'G', 'H')",E
1273,"('D', 'E', 'G', 'I')",G
1274,"('D', 'E')",D
1275,"('A', 'B', 'C', 'I')",I
1276,"('C', 'F')",F
1277,"('B', 'D', 'F', 'I')",I
1278,"('A', 'C')",A
1279,"('A', 'B', 'G', 'I')",I
1280,"('A', 'C', 'E', 'F')",A
1281,"('C', 'D', 'H')",H
1282,"('E', 'G', 'H')",E
1283,"('C', 'D', 'E', 'F')",E
1284,"('E', 'F', 'I')",I
1285,"('B', 'D', 'G', 'I')",G
1286,"('B', 'C', 'E')",C
1287,"('A', 'C')",C
1288,"('C', 'E')",C
1289,"('A', 'B', 'C', 'I')",A
1290,"('F', 'G')",G
1291,"('B', 'D', 'G', 'H')",B
1292,"('A', 'B', 'H')",H
1293,"('D', 'H')",D
1294,"('C', 'D', 'E', 'I')",I
1295,"('A', 'C', 'G', 'I')",G
1296,"('E', 'G')",G
1297,"('B', 'I')",B
1298,"('B', 'C', 'D', 'F')",B
1299,"('A', 'D', 'I')",D
1300,"('B', 'D', 'F', 'H')",B
1301,"('A', 'D', 'G')",D
1302,"('A', 'D', 'I')",I
1303,"('A', 'B')",A
1304,"('B', 'E')",B
1305,"('A', 'F')",A
1306,"('B', 'F')",F
1307,"('F', 'G')",G
1308,"('A', 'B', 'C', 'F')",F
1309,"('A', 'G', 'H')",A
1310,"('A', 'B', 'C', 'E')",E
1311,"('C', 'F', 'G')",G
1312,"('C', 'D', 'F', 'G')",F
1313,"('A', 'C', 'F', 'H')",A
1314,"('C', 'F', 'H', 'I')",I
1315,"('A', 'D', 'F', 'G')",A
1316,"('A', 'D', 'G', 'I')",D
1317,"('A', 'E', 'F', 'H')",A
1318,"('A', 'C', 'D', 'F')",D
1319,"('C', 'D', 'G')",D
1320,"('C', 'E', 'I')",C
1321,"('E', 'H')",H
1322,"('C', 'D', 'E')",C
1323,"('B', 'D', 'E')",B
1324,"('C', 'F', 'H')",C
1325,"('D', 'F', 'H', 'I')",H
1326,"('A', 'B', 'E', 'G')",E
1327,"('A', 'F', 'I')",A
1328,"('A', 'D', 'E', 'H')",E
1329,"('A', 'E', 'H', 'I')",I
1330,"('A', 'E', 'H')",H
1331,"('C', 'D', 'F')",F
1332,"('B', 'C', 'G', 'I')",B
1333,"('B', 'D', 'H')",H
1334,"('E', 'F')",F
1335,"('B', 'E', 'G')",E
1336,"('F', 'G')",G
1337,"('A', 'B', 'F', 'I')",A
1338,"('A', 'F', 'G')",A
1339,"('B', 'C', 'E', 'H')",E
1340,"('F', 'G')",G
1341,"('A', 'C', 'E', 'F')",A
1342,"('F', 'H', 'I')",I
1343,"('C', 'E', 'I')",I
1344,"('C', 'G', 'H')",H
1345,"('A', 'B')",B
1346,"('A', 'H', 'I')",I
1347,"('C', 'D', 'H', 'I')",H
1348,"('A', 'B', 'F')",F
1349,"('C', 'D')",D
1350,"('B', 'E', 'F', 'H')",E
1351,"('A', 'E')",E
1352,"('E', 'F')",E
1353,"('D', 'F', 'G')",G
1354,"('B', 'H')",H
1355,"('E', 'F', 'H', 'I')",F
1356,"('G', 'I')",G
1357,"('B', 'I')",I
1358,"('A', 'F')",F
1359,"('A', 'B', 'D', 'H')",D
1360,"('D', 'F')",F
1361,"('D', 'F', 'G')",D
1362,"('A', 'E', 'G')",A
1363,"('B', 'C', 'E', 'I')",I
1364,"('A', 'B', 'C', 'D')",C
1365,"('C', 'G', 'H', 'I')",G
1366,"('E', 'I')",E
1367,"('F', 'I')",F
1368,"('A', 'F', 'I')",F
1369,"('F', 'G')",F
1370,"('C', 'E', 'H', 'I')",H
1371,"('A', 'D', 'E', 'F')",E
1372,"('B', 'E', 'I')",I
1373,"('F', 'I')",F
1374,"('F', 'I')",F
1375,"('B', 'E', 'F', 'G')",G
1376,"('A', 'C', 'G', 'I')",C
1377,"('E', 'F')",F
1378,"('B', 'F', 'I')",B
1379,"('B', 'G', 'H', 'I')",G
1380,"('F', 'H')",F
1381,"('C', 'D', 'I')",C
1382,"('A', 'G', 'H')",G
1383,"('E', 'F', 'G')",E
1384,"('D', 'E', 'H', 'I')",I
1385,"('A', 'D', 'G', 'I')",D
1386,"('A', 'F', 'H', 'I')",A
1387,"('B', 'E', 'G')",E
1388,"('A', 'B', 'C', 'D')",D
1389,"('B', 'I')",I
1390,"('A', 'B', 'F')",A
1391,"('C', 'I')",C
1392,"('A', 'B', 'F', 'G')",F
1393,"('B', 'D', 'E', 'I')",I
1394,"('A', 'E', 'F', 'H')",H
1395,"('F', 'I')",I
1396,"('B', 'E', 'I')",I
1397,"('C', 'D', 'H', 'I')",D
1398,"('A', 'B', 'I')",I
1399,"('D', 'G')",G
1400,"('F', 'H')",H
1401,"('B', 'E', 'F')",F
1402,"('A', 'C', 'G', 'H')",H
1403,"('H', 'I')",I
1404,"('H', 'I')",I
1405,"('C', 'F', 'H', 'I')",C
1406,"('A', 'G', 'I')",I
1407,"('F', 'H')",F
1408,"('G', 'I')",I
1409,"('A', 'F', 'I')",A
1410,"('B', 'I')",I
1411,"('D', 'E', 'F', 'H')",H
1412,"('B', 'I')",I
1413,"('C', 'E', 'F')",F
1414,"('C', 'G')",G
1415,"('E', 'F', 'H')",E
1416,"('A', 'I')",I
1417,"('D', 'H')",H
1418,"('A', 'B', 'F')",F
1419,"('D', 'G')",G
1420,"('A', 'C', 'F', 'G')",G
1421,"('A', 'B')",A
1422,"('D', 'E', 'F')",F
1423,"('A', 'C', 'D')",A
1424,"('C', 'F', 'G')",C
1425,"('B', 'E', 'G')",G
1426,"('A', 'B', 'H', 'I')",B
1427,"('A', 'B', 'D', 'F')",F
1428,"('B', 'D', 'G', 'H')",B
1429,"('A', 'C', 'G', 'H')",C
1430,"('B', 'G', 'H')",B
1431,"('A', 'C', 'F', 'G')",G
1432,"('C', 'D')",D
1433,"('B', 'C', 'E', 'I')",E
1434,"('A', 'B', 'D', 'F')",F
1435,"('D', 'H')",H
1436,"('A', 'D', 'F', 'I')",D
1437,"('C', 'D', 'E', 'I')",E
1438,"('A', 'F', 'G')",G
1439,"('B', 'C', 'F', 'I')",C
1440,"('F', 'I')",I
1441,"('A', 'B', 'E', 'G')",E
1442,"('F', 'H', 'I')",F
1443,"('A', 'B')",A
1444,"('C', 'D', 'E', 'G')",E
1445,"('B', 'E')",E
1446,"('A', 'C', 'D', 'I')",C
1447,"('A', 'D', 'G', 'I')",G
1448,"('B', 'D', 'F', 'H')",B
1449,"('A', 'C', 'H')",H
1450,"('D', 'I')",D
1451,"('A', 'B', 'G', 'H')",G
1452,"('A', 'B', 'C', 'H')",A
1453,"('C', 'E', 'I')",I
1454,"('C', 'F', 'G', 'I')",G
1455,"('B', 'C', 'E', 'I')",I
1456,"('D', 'F', 'G', 'I')",D
1457,"('A', 'D', 'E', 'G')",E
1458,"('E', 'F', 'H', 'I')",H
1459,"('D', 'G', 'H', 'I')",G
1460,"('F', 'H')",F
1461,"('D', 'E', 'G')",E
1462,"('A', 'G')",A
1463,"('G', 'H')",H
1464,"('A', 'E', 'F')",E
1465,"('D', 'F', 'H')",D
1466,"('D', 'E', 'G', 'I')",G
1467,"('C', 'I')",C
1468,"('B', 'E', 'H')",B
1469,"('A', 'C', 'D', 'I')",D
1470,"('B', 'D', 'F', 'G')",G
1471,"('A', 'E', 'G', 'I')",I
1472,"('C', 'D')",C
1473,"('A', 'C', 'F')",F
1474,"('C', 'D', 'F', 'I')",I
1475,"('D', 'E')",D
1476,"('A', 'B')",A
1477,"('A', 'B', 'D', 'F')",A
1478,"('A', 'E')",E
1479,"('A', 'G')",A
1480,"('A', 'G', 'H')",A
1481,"('B', 'D', 'G', 'I')",D
1482,"('A', 'I')",I
1483,"('B', 'D', 'I')",I
1484,"('C', 'G', 'H')",H
1485,"('B', 'C')",B
1486,"('C', 'D', 'E')",C
1487,"('C', 'F', 'H')",C
1488,"('C', 'E', 'I')",I
1489,"('B', 'D', 'H')",H
1490,"('D', 'G', 'I')",I
1491,"('B', 'G', 'H')",B
1492,"('C', 'F', 'G')",C
1493,"('H', 'I')",H
1494,"('C', 'F')",C
1495,"('F', 'G', 'H')",F
1496,"('B', 'C', 'E', 'F')",F
1497,"('B', 'D', 'H', 'I')",H
1498,"('G', 'I')",I
1499,"('F', 'G', 'I')",I
1500,"('A', 'F', 'H')",H
1501,"('D', 'F', 'G')",D
1502,"('F', 'I')",F
1503,"('B', 'H')",H
1504,"('A', 'B', 'H')",H
1505,"('C', 'D', 'H')",D
1506,"('B', 'E', 'G', 'H')",B
1507,"('B', 'C', 'G')",G
1508,"('A', 'G')",A
1509,"('A', 'C', 'G', 'I')",I
1510,"('A', 'D', 'F')",F
1511,"('C', 'H')",H
1512,"('B', 'C', 'E', 'G')",G
1513,"('A', 'D', 'G', 'H')",H
1514,"('D', 'E')",E
1515,"('A', 'B')",A
1516,"('A', 'C', 'G', 'I')",G
1517,"('B', 'D', 'G', 'H')",B
1518,"('C', 'H')",H
1519,"('C', 'H')",C
1520,"('A', 'B', 'D', 'E')",D
1521,"('A', 'B')",A
1522,"('G', 'I')",G
1523,"('C', 'E', 'F', 'G')",E
1524,"('B', 'E')",B
1525,"('C', 'F')",F
1526,"('B', 'F')",F
1527,"('C', 'E')",E
1528,"('B', 'C', 'H', 'I')",H
1529,"('A', 'C', 'E', 'H')",E
1530,"('B', 'D', 'E', 'G')",D
1531,"('A', 'F', 'H')",A
1532,"('C', 'E')",E
1533,"('E', 'F', 'G', 'H')",G
1534,"('G', 'I')",I
1535,"('A', 'D', 'G')",G
1536,"('B', 'C', 'H', 'I')",C
1537,"('D', 'G')",G
1538,"('D', 'H')",H
1539,"('B', 'E', 'G', 'H')",E
1540,"('F', 'H')",H
1541,"('B', 'G', 'H', 'I')",I
1542,"('E', 'F', 'I')",F
1543,"('E', 'F', 'I')",E
1544,"('A', 'B', 'H')",H
1545,"('C', 'D', 'E', 'H')",H
1546,"('C', 'F')",C
1547,"('A', 'D', 'F', 'I')",D
1548,"('A', 'I')",A
1549,"('A', 'D')",A
1550,"('F', 'G', 'H')",H
1551,"('C', 'F', 'H', 'I')",H
1552,"('A', 'F', 'I')",F
1553,"('C', 'F')",F
1554,"('A', 'D', 'H')",H
1555,"('C', 'E', 'I')",C
1556,"('B', 'C')",C
1557,"('D', 'I')",I
1558,"('B', 'E', 'F')",B
1559,"('D', 'I')",D
1560,"('B', 'C')",C
1561,"('C', 'E', 'F', 'G')",F
1562,"('C', 'D', 'F')",C
1563,"('A', 'D', 'H', 'I')",A
1564,"('A', 'G')",G
1565,"('B', 'C', 'F')",C
1566,"('D', 'G')",G
1567,"('C', 'F', 'I')",F
1568,"('B', 'C')",C
1569,"('C', 'H')",H
1570,"('B', 'C', 'E', 'H')",E
1571,"('C', 'E', 'G')",C
1572,"('A', 'G', 'H', 'I')",G
1573,"('D', 'E', 'G')",E
1574,"('A', 'B', 'C', 'D')",D
1575,"('D', 'E', 'I')",I
1576,"('A', 'C', 'E')",E
1577,"('E', 'F', 'G')",E
1578,"('C', 'E', 'I')",C
1579,"('B', 'D', 'G', 'I')",B
1580,"('B', 'G', 'I')",B
1581,"('A', 'B', 'C', 'F')",F
1582,"('F', 'G')",G
1583,"('A', 'E', 'G', 'H')",E
1584,"('D', 'G')",D
1585,"('A', 'F', 'G')",A
1586,"('A', 'F', 'H')",H
1587,"('A', 'E', 'G', 'H')",E
1588,"('C', 'D', 'F', 'H')",F
1589,"('A', 'E', 'F')",F
1590,"('B', 'D', 'G')",G
1591,"('B', 'C', 'E', 'F')",F
1592,"('A', 'C', 'G', 'H')",G
1593,"('D', 'G')",D
1594,"('E', 'H')",H
1595,"('C', 'F', 'G')",F
1596,"('F', 'I')",F
