,choice_set,choice
825,"('A', 'D')",A
826,"('D', 'E', 'F')",E
827,"('C', 'D', 'G', 'H')",H
828,"('B', 'I')",I
829,"('D', 'H')",D
830,"('A', 'C', 'F', 'I')",I
831,"('B', 'C', 'F')",F
832,"('A', 'B', 'H', 'I')",B
833,"('B', 'C', 'F')",F
834,"('F', 'I')",F
835,"('G', 'H')",G
836,"('A', 'B', 'D', 'H')",B
837,"('A', 'E', 'I')",I
838,"('B', 'C', 'D', 'G')",G
839,"('C', 'D', 'F', 'G')",D
840,"('A', 'D', 'I')",D
841,"('C', 'H', 'I')",H
842,"('D', 'F')",F
843,"('B', 'C', 'D', 'G')",G
844,"('E', 'I')",E
845,"('A', 'B', 'G', 'H')",G
846,"('D', 'E', 'G')",E
847,"('D', 'H')",D
848,"('A', 'B', 'D')",B
849,"('A', 'E', 'G')",E
850,"('E', 'H', 'I')",H
851,"('D', 'E', 'H')",D
852,"('A', 'B', 'C', 'I')",B
853,"('A', 'C', 'D', 'H')",A
854,"('A', 'C', 'E', 'G')",E
855,"('B', 'G', 'I')",G
856,"('D', 'F')",F
857,"('D', 'F', 'H')",F
858,"('A', 'D', 'E', 'I')",D
859,"('A', 'D', 'F', 'I')",F
860,"('G', 'H', 'I')",H
861,"('C', 'H')",C
862,"('A', 'D', 'G')",D
863,"('A', 'B', 'E')",B
864,"('B', 'F')",F
865,"('C', 'E', 'I')",E
866,"('B', 'E', 'I')",E
867,"('B', 'C', 'H')",H
868,"('C', 'E', 'I')",E
869,"('A', 'B', 'D', 'F')",D
870,"('A', 'D', 'H')",A
871,"('B', 'E', 'H')",H
872,"('C', 'G')",G
873,"('F', 'I')",F
874,"('G', 'I')",I
875,"('C', 'F')",F
876,"('B', 'F', 'G', 'H')",H
877,"('E', 'G', 'I')",E
878,"('H', 'I')",I
879,"('F', 'G', 'H')",H
880,"('B', 'F')",F
881,"('B', 'F', 'G', 'H')",F
882,"('C', 'E', 'G', 'H')",H
883,"('C', 'D', 'F', 'H')",F
884,"('E', 'I')",E
885,"('E', 'F')",E
886,"('A', 'D')",D
887,"('F', 'G')",F
888,"('C', 'G', 'I')",G
889,"('B', 'C', 'E', 'I')",B
890,"('A', 'C', 'D', 'E')",D
891,"('D', 'F', 'G')",F
892,"('E', 'G', 'H')",E
893,"('D', 'E', 'F', 'I')",E
894,"('A', 'H')",H
895,"('A', 'C', 'E', 'H')",E
896,"('B', 'H', 'I')",I
897,"('A', 'B', 'F')",F
898,"('A', 'B', 'F', 'G')",G
899,"('B', 'F')",B
900,"('C', 'D', 'G')",G
901,"('D', 'G')",G
902,"('D', 'H', 'I')",H
903,"('C', 'D', 'E')",C
904,"('H', 'I')",H
905,"('A', 'B', 'E', 'I')",I
906,"('C', 'D')",D
907,"('A', 'B')",B
908,"('B', 'D', 'G')",G
909,"('C', 'D')",D
910,"('C', 'D', 'E', 'G')",C
911,"('B', 'C', 'G', 'I')",B
912,"('B', 'C', 'D', 'E')",E
913,"('B', 'C', 'G')",G
914,"('A', 'C')",A
915,"('B', 'E', 'F')",E
916,"('A', 'F', 'G', 'I')",I
917,"('D', 'E', 'H', 'I')",E
918,"('C', 'I')",C
919,"('B', 'D', 'H', 'I')",B
920,"('A', 'C')",A
921,"('D', 'E', 'H')",D
922,"('C', 'D', 'F')",F
923,"('C', 'D', 'E', 'H')",E
924,"('B', 'D')",B
925,"('D', 'E', 'G')",E
926,"('A', 'B', 'I')",B
927,"('B', 'D', 'F', 'G')",F
928,"('A', 'E')",E
929,"('A', 'D', 'F', 'H')",H
930,"('B', 'D', 'G')",G
931,"('D', 'E', 'F', 'G')",F
932,"('A', 'H', 'I')",H
933,"('E', 'I')",E
934,"('C', 'I')",C
935,"('B', 'C', 'E')",E
936,"('A', 'B')",B
937,"('D', 'F')",F
938,"('C', 'F', 'H')",F
939,"('D', 'E', 'F')",F
940,"('A', 'B', 'E')",B
941,"('B', 'D', 'E', 'I')",E
942,"('B', 'C', 'D', 'F')",F
943,"('A', 'B')",A
944,"('H', 'I')",H
945,"('D', 'H')",H
946,"('B', 'C', 'E')",E
947,"('B', 'C', 'F', 'G')",F
948,"('C', 'D', 'E', 'I')",D
949,"('A', 'B', 'E', 'H')",E
950,"('A', 'E', 'H', 'I')",E
951,"('A', 'I')",A
952,"('B', 'D', 'E', 'I')",D
953,"('C', 'E', 'F', 'G')",F
954,"('A', 'D', 'H')",A
955,"('B', 'D', 'E', 'H')",D
956,"('A', 'C', 'H')",A
957,"('A', 'D', 'E', 'G')",D
958,"('A', 'B', 'D', 'F')",F
959,"('C', 'F')",C
960,"('G', 'I')",G
961,"('A', 'G', 'I')",G
962,"('A', 'B', 'C', 'D')",D
963,"('A', 'B', 'G')",G
964,"('C', 'D')",D
965,"('C', 'I')",C
966,"('F', 'G')",F
967,"('C', 'D', 'F', 'G')",D
968,"('D', 'F')",F
969,"('B', 'C', 'D', 'I')",I
970,"('B', 'F', 'G')",F
971,"('C', 'F', 'H', 'I')",F
972,"('A', 'D', 'E', 'G')",A
973,"('D', 'F')",F
974,"('C', 'F', 'H')",F
975,"('B', 'F', 'H')",B
976,"('B', 'F', 'H', 'I')",H
977,"('A', 'C', 'F')",F
978,"('C', 'D', 'H', 'I')",D
979,"('C', 'G', 'H')",G
980,"('A', 'C', 'H', 'I')",A
981,"('B', 'D', 'H')",D
982,"('D', 'E', 'H')",E
983,"('B', 'C', 'F', 'G')",B
984,"('A', 'C', 'D', 'I')",A
985,"('A', 'D', 'F', 'G')",F
986,"('E', 'G', 'H')",E
987,"('D', 'H')",D
988,"('C', 'D')",D
989,"('A', 'D', 'G')",A
990,"('H', 'I')",H
991,"('F', 'I')",F
992,"('D', 'F', 'H', 'I')",F
993,"('A', 'B', 'E', 'H')",H
994,"('E', 'F')",E
995,"('A', 'C', 'F', 'G')",A
996,"('B', 'D', 'E', 'G')",G
997,"('C', 'G')",G
998,"('A', 'D')",D
999,"('A', 'E', 'G', 'I')",I
1000,"('E', 'G')",G
1001,"('A', 'D', 'G')",G
1002,"('C', 'E', 'G', 'I')",E
1003,"('B', 'C', 'E', 'F')",F
1004,"('A', 'B', 'D')",D
1005,"('G', 'I')",I
1006,"('A', 'C', 'E', 'G')",G
1007,"('A', 'G', 'I')",I
1008,"('D', 'E', 'F', 'G')",E
1009,"('A', 'F')",F
1010,"('D', 'E', 'I')",E
1011,"('B', 'E')",B
1012,"('C', 'F', 'G')",F
1013,"('F', 'I')",F
1014,"('A', 'E', 'I')",E
1015,"('C', 'F', 'G', 'H')",G
1016,"('A', 'B', 'E', 'G')",G
1017,"('A', 'I')",A
1018,"('B', 'C', 'H', 'I')",C
1019,"('B', 'F', 'G', 'I')",F
1020,"('D', 'E', 'G')",D
1021,"('E', 'G')",G
1022,"('C', 'H')",H
1023,"('C', 'F', 'G', 'I')",G
1024,"('C', 'D')",D
1025,"('A', 'B', 'E')",B
1026,"('C', 'H')",H
1027,"('B', 'D')",D
1028,"('A', 'I')",A
1029,"('A', 'D', 'F', 'G')",D
1030,"('C', 'E', 'F', 'I')",F
1031,"('B', 'H', 'I')",H
1032,"('A', 'B', 'D')",A
1033,"('C', 'I')",C
1034,"('C', 'D', 'G', 'I')",I
1035,"('A', 'C')",C
1036,"('D', 'G', 'I')",G
1037,"('A', 'B', 'F')",B
1038,"('A', 'D', 'E', 'G')",D
1039,"('B', 'C', 'D')",B
1040,"('B', 'F', 'G')",F
1041,"('E', 'F')",F
1042,"('C', 'E', 'I')",C
1043,"('B', 'D', 'G')",D
1044,"('D', 'G')",D
1045,"('C', 'F', 'I')",I
1046,"('E', 'F')",F
1047,"('B', 'D', 'E')",E
1048,"('A', 'E', 'G', 'H')",E
1049,"('C', 'D', 'F', 'I')",F
1050,"('A', 'F', 'G')",F
1051,"('E', 'I')",E
1052,"('A', 'G', 'H', 'I')",A
1053,"('A', 'B', 'F', 'H')",F
1054,"('B', 'C', 'F')",F
1055,"('B', 'C', 'E')",B
1056,"('D', 'F', 'G', 'H')",F
1057,"('A', 'C', 'F', 'G')",A
1058,"('A', 'C', 'F')",F
1059,"('A', 'B', 'D', 'E')",E
1060,"('A', 'D', 'F')",D
1061,"('E', 'I')",E
1062,"('D', 'E', 'I')",D
1063,"('A', 'C', 'G')",G
1064,"('D', 'G')",D
1065,"('B', 'F', 'H')",H
1066,"('D', 'H')",H
1067,"('D', 'E', 'I')",D
1068,"('D', 'E')",E
1069,"('H', 'I')",H
1070,"('A', 'B', 'H')",B
1071,"('A', 'B', 'C', 'D')",C
1072,"('B', 'F')",F
1073,"('C', 'E')",E
1074,"('B', 'D', 'I')",B
1075,"('A', 'D', 'G', 'I')",D
1076,"('A', 'D', 'H', 'I')",D
1077,"('D', 'F')",F
1078,"('A', 'D')",A
1079,"('C', 'D', 'I')",D
1080,"('B', 'I')",B
1081,"('B', 'D', 'G', 'H')",G
1082,"('G', 'H')",G
1083,"('C', 'D')",D
1084,"('B', 'C')",C
1085,"('C', 'E', 'F')",F
1086,"('C', 'D', 'H')",C
1087,"('B', 'G', 'H', 'I')",B
1088,"('A', 'C', 'E')",E
1089,"('C', 'H')",H
1090,"('A', 'E')",E
1091,"('C', 'I')",C
1092,"('F', 'G')",G
1093,"('E', 'F')",E
1094,"('A', 'B', 'G', 'H')",B
1095,"('A', 'B', 'E', 'H')",H
1096,"('A', 'E', 'H')",E
1097,"('A', 'F')",F
1098,"('A', 'C', 'D', 'G')",D
1099,"('F', 'H', 'I')",F
1100,"('A', 'E', 'I')",E
1101,"('A', 'G')",G
1102,"('D', 'E', 'F', 'G')",G
1103,"('D', 'H')",D
1104,"('D', 'H')",D
1105,"('D', 'H', 'I')",D
1106,"('F', 'H')",F
1107,"('B', 'E', 'H', 'I')",E
1108,"('H', 'I')",H
1109,"('B', 'D', 'E', 'H')",H
1110,"('E', 'G')",G
1111,"('A', 'B', 'C')",B
1112,"('F', 'H')",F
1113,"('B', 'D', 'F')",D
1114,"('C', 'H', 'I')",C
1115,"('A', 'C', 'E')",E
1116,"('A', 'B', 'C')",B
1117,"('E', 'F')",F
1118,"('D', 'E', 'F', 'I')",F
1119,"('F', 'I')",F
1120,"('A', 'E')",E
1121,"('G', 'H')",H
1122,"('E', 'F', 'G', 'H')",G
1123,"('E', 'F', 'G', 'I')",F
1124,"('B', 'E', 'H')",H
1125,"('A', 'B')",B
1126,"('B', 'D', 'E', 'I')",E
1127,"('A', 'C', 'D', 'H')",D
1128,"('E', 'H')",H
1129,"('A', 'B', 'C', 'E')",B
1130,"('A', 'D', 'H')",D
1131,"('B', 'E', 'F', 'G')",E
1132,"('D', 'I')",D
1133,"('B', 'D', 'G', 'I')",B
1134,"('B', 'C', 'F', 'H')",F
1135,"('A', 'B', 'D', 'F')",F
1136,"('E', 'F', 'H')",H
1137,"('E', 'F', 'H')",E
1138,"('A', 'B', 'E', 'H')",E
1139,"('A', 'H')",A
1140,"('C', 'D', 'G', 'I')",I
1141,"('B', 'D', 'E')",E
1142,"('A', 'G')",G
1143,"('A', 'B', 'F', 'I')",F
1144,"('A', 'B', 'E')",E
1145,"('B', 'F', 'G')",B
1146,"('C', 'D', 'H', 'I')",H
1147,"('D', 'I')",D
1148,"('A', 'D', 'G')",D
1149,"('A', 'C', 'G', 'H')",H
1150,"('F', 'G')",G
1151,"('A', 'D', 'E', 'H')",A
1152,"('A', 'B', 'C', 'G')",G
1153,"('C', 'G', 'I')",G
1154,"('A', 'E', 'F', 'G')",A
1155,"('A', 'H', 'I')",H
1156,"('D', 'F')",F
1157,"('A', 'D')",D
1158,"('A', 'C', 'H')",C
1159,"('A', 'C', 'H')",C
1160,"('B', 'E', 'I')",E
1161,"('C', 'I')",C
1162,"('B', 'C', 'F')",F
1163,"('E', 'G', 'H', 'I')",H
1164,"('A', 'B', 'I')",I
1165,"('C', 'G', 'I')",I
1166,"('A', 'D', 'H', 'I')",D
1167,"('F', 'I')",F
1168,"('B', 'D', 'I')",B
1169,"('A', 'E', 'H', 'I')",H
1170,"('C', 'F')",F
1171,"('D', 'F', 'G')",F
1172,"('E', 'H')",E
1173,"('A', 'B', 'D', 'G')",A
1174,"('E', 'F')",F
1175,"('A', 'D', 'G')",A
1176,"('A', 'F')",A
1177,"('B', 'C', 'I')",C
1178,"('B', 'F', 'G', 'H')",F
1179,"('B', 'E')",E
1180,"('D', 'H')",D
1181,"('B', 'H')",H
1182,"('E', 'F')",F
1183,"('A', 'B')",B
1184,"('A', 'D', 'H')",D
1185,"('A', 'B', 'F', 'H')",B
1186,"('B', 'G', 'H', 'I')",G
1187,"('B', 'F', 'H')",B
1188,"('E', 'H', 'I')",E
1189,"('A', 'G')",G
1190,"('A', 'C', 'G')",C
1191,"('B', 'F', 'I')",B
1192,"('B', 'G', 'H', 'I')",B
1193,"('B', 'I')",B
1194,"('B', 'C', 'G')",G
1195,"('G', 'I')",G
1196,"('G', 'I')",G
1197,"('D', 'F')",F
1198,"('D', 'F', 'I')",I
1199,"('B', 'C', 'D', 'E')",D
1200,"('A', 'B', 'D', 'I')",D
1201,"('A', 'D')",A
1202,"('A', 'D', 'F', 'G')",F
1203,"('A', 'G')",A
1204,"('B', 'F', 'I')",I
1205,"('B', 'F')",F
1206,"('B', 'E', 'F', 'I')",F
1207,"('F', 'G')",G
1208,"('A', 'B', 'G')",G
1209,"('B', 'D', 'E', 'F')",D
1210,"('A', 'E', 'F', 'I')",E
1211,"('A', 'B', 'E', 'F')",E
1212,"('B', 'E', 'F', 'I')",E
1213,"('B', 'H', 'I')",B
1214,"('D', 'G', 'I')",I
1215,"('B', 'C', 'H')",C
1216,"('H', 'I')",H
1217,"('B', 'E', 'H', 'I')",E
1218,"('B', 'C', 'E', 'G')",B
1219,"('B', 'E')",E
1220,"('E', 'H')",E
1221,"('C', 'D')",D
1222,"('A', 'E', 'F', 'I')",A
1223,"('E', 'F')",F
1224,"('C', 'E', 'G', 'I')",E
1225,"('C', 'F')",C
1226,"('D', 'E', 'H')",E
1227,"('A', 'F', 'H')",A
1228,"('F', 'G', 'H', 'I')",G
1229,"('F', 'G', 'I')",G
1230,"('E', 'H')",E
1231,"('B', 'G')",G
1232,"('B', 'G', 'H')",H
1233,"('B', 'C')",B
1234,"('A', 'B', 'D', 'E')",A
1235,"('C', 'D')",D
1236,"('D', 'H', 'I')",D
1237,"('C', 'D')",D
1238,"('C', 'I')",C
1239,"('A', 'E', 'I')",E
1240,"('B', 'F', 'G', 'H')",G
1241,"('B', 'C', 'G')",G
1242,"('A', 'D', 'H')",D
1243,"('D', 'E', 'F', 'H')",D
1244,"('D', 'G', 'H')",G
1245,"('C', 'F', 'I')",F
1246,"('A', 'I')",A
1247,"('A', 'I')",A
1248,"('A', 'F', 'H')",F
1249,"('B', 'C', 'D', 'E')",E
1250,"('A', 'B', 'H')",H
1251,"('C', 'D', 'E', 'G')",G
1252,"('A', 'B', 'F', 'H')",F
1253,"('A', 'D', 'G', 'I')",D
1254,"('E', 'G')",G
1255,"('E', 'H')",E
1256,"('A', 'H')",H
1257,"('B', 'C')",B
1258,"('B', 'C', 'E', 'I')",I
1259,"('F', 'H')",F
1260,"('A', 'C')",A
1261,"('A', 'D')",D
1262,"('C', 'D', 'E', 'I')",D
1263,"('B', 'C', 'E', 'F')",F
1264,"('D', 'E', 'G', 'H')",E
1265,"('A', 'C')",A
1266,"('C', 'E')",E
1267,"('C', 'F')",C
1268,"('A', 'B', 'I')",B
1269,"('A', 'D')",A
1270,"('B', 'E')",E
1271,"('B', 'I')",B
1272,"('A', 'C', 'G', 'H')",A
1273,"('C', 'G')",G
1274,"('E', 'H')",E
1275,"('D', 'H')",D
1276,"('B', 'D', 'G')",G
1277,"('A', 'F')",F
1278,"('A', 'D', 'G')",G
1279,"('B', 'G', 'I')",G
1280,"('A', 'B', 'D', 'I')",D
1281,"('B', 'C', 'G')",G
1282,"('C', 'H')",H
1283,"('A', 'E', 'G', 'I')",A
1284,"('A', 'H', 'I')",H
1285,"('B', 'C')",C
1286,"('A', 'C', 'D', 'G')",G
1287,"('B', 'E', 'G', 'H')",B
1288,"('A', 'C', 'G')",G
1289,"('E', 'G')",E
1290,"('C', 'G', 'H')",G
1291,"('C', 'F', 'H')",C
1292,"('A', 'F')",F
1293,"('A', 'E', 'I')",E
1294,"('B', 'D', 'E')",B
1295,"('C', 'E', 'I')",C
1296,"('A', 'C', 'D', 'F')",F
1297,"('D', 'F', 'H')",H
1298,"('B', 'E', 'F', 'G')",F
1299,"('B', 'D', 'F')",B
1300,"('C', 'D')",D
1301,"('A', 'B', 'D', 'E')",E
1302,"('A', 'C', 'D', 'G')",C
1303,"('A', 'B')",A
1304,"('C', 'D')",D
1305,"('B', 'F', 'I')",F
1306,"('B', 'I')",B
1307,"('D', 'E', 'G')",G
1308,"('B', 'C', 'E', 'G')",C
1309,"('D', 'G', 'H')",G
1310,"('D', 'G')",D
1311,"('E', 'F', 'H')",F
1312,"('B', 'I')",B
1313,"('B', 'E')",E
1314,"('A', 'F', 'G', 'I')",F
1315,"('B', 'D', 'E', 'F')",E
1316,"('B', 'I')",B
1317,"('A', 'C', 'D', 'H')",D
1318,"('B', 'G', 'I')",G
1319,"('E', 'G')",E
1320,"('B', 'E', 'F', 'H')",E
1321,"('F', 'I')",I
1322,"('C', 'F', 'H')",C
1323,"('A', 'B', 'F', 'H')",H
1324,"('D', 'F')",F
1325,"('D', 'H')",H
1326,"('B', 'D', 'G', 'H')",H
1327,"('D', 'E', 'F', 'G')",D
1328,"('C', 'D', 'G', 'H')",D
1329,"('B', 'G', 'I')",I
1330,"('E', 'H')",E
1331,"('A', 'F', 'H', 'I')",A
1332,"('C', 'D', 'E', 'I')",I
1333,"('C', 'E')",E
1334,"('A', 'C', 'D', 'E')",E
1335,"('A', 'B', 'C', 'G')",C
1336,"('B', 'D', 'E', 'I')",D
1337,"('A', 'C', 'D', 'I')",D
1338,"('D', 'E', 'H')",D
1339,"('B', 'E', 'G', 'H')",G
1340,"('A', 'D', 'E', 'G')",G
1341,"('G', 'H')",H
1342,"('B', 'C', 'E', 'H')",E
1343,"('A', 'H')",A
1344,"('A', 'G', 'I')",G
1345,"('A', 'G', 'H', 'I')",G
1346,"('D', 'F', 'I')",F
1347,"('D', 'F', 'H')",D
1348,"('A', 'C', 'F', 'H')",A
1349,"('B', 'D', 'G')",G
1350,"('B', 'G', 'H')",H
1351,"('B', 'C', 'D')",B
1352,"('C', 'E', 'F', 'I')",F
1353,"('F', 'G')",G
1354,"('A', 'F', 'I')",F
1355,"('C', 'E', 'I')",E
1356,"('E', 'G', 'I')",E
1357,"('C', 'G')",G
1358,"('B', 'E', 'F', 'H')",E
1359,"('A', 'D', 'H')",A
1360,"('A', 'D')",A
1361,"('C', 'F', 'G')",C
1362,"('A', 'B')",B
1363,"('D', 'I')",D
1364,"('C', 'E', 'H', 'I')",H
1365,"('A', 'C', 'H')",H
1366,"('D', 'E', 'G', 'H')",H
1367,"('B', 'E', 'F')",F
1368,"('A', 'B', 'D', 'I')",D
1369,"('D', 'E', 'H', 'I')",I
1370,"('C', 'D', 'F')",D
1371,"('C', 'E', 'F')",E
1372,"('A', 'B', 'F', 'G')",F
1373,"('B', 'H')",B
1374,"('A', 'D')",D
1375,"('A', 'B', 'D')",D
1376,"('A', 'B', 'C', 'H')",B
1377,"('B', 'D', 'H')",D
1378,"('D', 'E', 'G')",G
1379,"('C', 'E')",E
1380,"('C', 'G', 'H')",G
1381,"('A', 'B', 'G')",G
1382,"('C', 'D', 'F', 'I')",D
1383,"('C', 'D', 'G')",C
1384,"('A', 'D', 'E', 'I')",I
1385,"('A', 'B', 'C')",C
1386,"('A', 'B', 'D', 'E')",E
1387,"('A', 'F', 'H', 'I')",I
1388,"('A', 'E')",E
1389,"('A', 'B', 'H', 'I')",B
1390,"('E', 'F')",F
1391,"('B', 'D', 'F', 'H')",H
1392,"('D', 'F')",F
1393,"('B', 'D', 'E', 'H')",E
1394,"('B', 'E')",E
1395,"('C', 'G', 'H')",G
1396,"('E', 'H')",H
1397,"('E', 'G', 'H')",G
1398,"('B', 'D', 'F')",D
1399,"('D', 'E')",D
1400,"('A', 'E', 'H', 'I')",E
1401,"('A', 'E', 'I')",E
1402,"('B', 'I')",B
1403,"('C', 'G', 'I')",I
1404,"('A', 'F', 'I')",F
1405,"('C', 'D', 'E', 'F')",F
1406,"('B', 'D', 'I')",B
1407,"('C', 'E', 'G')",G
1408,"('F', 'I')",F
1409,"('B', 'E', 'F', 'H')",H
1410,"('C', 'E', 'H', 'I')",E
1411,"('F', 'G', 'H', 'I')",I
1412,"('C', 'D', 'F', 'I')",D
1413,"('A', 'H')",A
1414,"('C', 'D', 'F', 'H')",F
1415,"('D', 'G')",G
1416,"('A', 'E')",E
1417,"('A', 'D', 'F', 'I')",F
1418,"('C', 'D')",D
1419,"('C', 'G')",G
1420,"('B', 'C', 'E')",B
1421,"('A', 'H')",H
1422,"('E', 'F')",F
1423,"('A', 'C', 'G', 'I')",G
1424,"('D', 'G', 'H')",G
1425,"('F', 'G', 'H')",F
1426,"('B', 'C')",C
1427,"('B', 'F')",F
1428,"('H', 'I')",H
1429,"('B', 'E', 'F', 'I')",E
1430,"('A', 'B', 'H')",A
1431,"('B', 'D', 'G', 'H')",G
1432,"('A', 'F', 'G')",F
1433,"('C', 'E', 'H', 'I')",C
1434,"('A', 'C', 'E', 'F')",A
1435,"('E', 'G')",E
1436,"('A', 'C', 'G', 'H')",C
1437,"('B', 'C')",C
1438,"('D', 'E', 'F', 'H')",H
1439,"('A', 'F', 'H')",H
1440,"('A', 'E', 'H', 'I')",E
1441,"('C', 'D', 'H')",H
1442,"('C', 'E', 'F', 'G')",C
1443,"('D', 'E', 'F', 'I')",F
1444,"('B', 'C', 'E', 'F')",B
1445,"('D', 'F', 'G')",F
1446,"('B', 'D')",B
1447,"('D', 'E', 'F')",E
1448,"('A', 'I')",A
1449,"('A', 'D', 'F', 'I')",A
1450,"('D', 'E', 'G', 'H')",E
1451,"('B', 'D', 'E')",E
1452,"('C', 'I')",C
1453,"('A', 'C', 'H')",H
1454,"('E', 'F')",E
1455,"('A', 'F')",F
1456,"('B', 'D')",D
1457,"('A', 'D', 'I')",D
1458,"('A', 'C', 'E')",E
1459,"('D', 'G', 'H', 'I')",G
1460,"('C', 'D', 'F')",C
1461,"('C', 'D', 'F', 'H')",F
1462,"('A', 'E', 'F')",F
1463,"('B', 'C', 'D', 'F')",D
1464,"('C', 'G', 'H')",G
1465,"('A', 'D', 'I')",D
1466,"('D', 'I')",D
1467,"('B', 'C', 'E', 'I')",E
1468,"('A', 'G')",A
1469,"('B', 'C', 'F', 'H')",H
1470,"('C', 'D', 'E')",E
1471,"('F', 'H')",H
1472,"('A', 'F', 'G', 'I')",F
1473,"('B', 'D', 'F', 'I')",D
1474,"('F', 'G', 'H')",F
1475,"('C', 'G', 'I')",G
1476,"('D', 'G', 'H')",G
1477,"('B', 'D', 'H')",D
1478,"('C', 'E', 'I')",E
1479,"('A', 'D', 'E')",A
1480,"('B', 'G', 'I')",G
1481,"('A', 'C')",A
1482,"('B', 'C', 'H', 'I')",B
1483,"('A', 'C', 'D', 'G')",G
1484,"('G', 'I')",G
1485,"('D', 'F')",F
1486,"('A', 'C', 'G')",G
1487,"('E', 'F', 'H')",F
1488,"('C', 'F', 'I')",C
1489,"('E', 'G')",G
1490,"('F', 'G')",G
1491,"('C', 'D', 'F')",F
1492,"('A', 'C', 'G', 'H')",H
1493,"('D', 'F', 'H', 'I')",F
1494,"('C', 'H', 'I')",C
1495,"('A', 'E', 'I')",E
1496,"('G', 'H', 'I')",G
1497,"('C', 'I')",C
1498,"('A', 'C', 'E', 'G')",E
1499,"('A', 'B', 'D', 'H')",H
1500,"('C', 'F', 'G', 'H')",F
1501,"('C', 'D', 'F')",D
1502,"('C', 'E', 'F')",C
1503,"('D', 'G', 'H', 'I')",G
1504,"('D', 'E', 'H')",D
1505,"('C', 'D', 'E', 'F')",C
1506,"('A', 'D', 'I')",I
1507,"('B', 'C', 'F', 'H')",F
1508,"('D', 'E', 'F')",D
1509,"('B', 'C')",B
1510,"('A', 'C', 'F')",F
1511,"('E', 'F', 'I')",F
1512,"('A', 'D')",D
1513,"('F', 'I')",I
1514,"('F', 'I')",I
1515,"('D', 'I')",D
1516,"('A', 'C', 'I')",A
1517,"('C', 'D', 'E', 'G')",C
1518,"('C', 'I')",C
1519,"('D', 'F', 'H')",F
1520,"('E', 'I')",E
1521,"('A', 'D', 'E', 'G')",A
1522,"('D', 'E')",E
1523,"('B', 'F')",B
1524,"('F', 'G', 'H', 'I')",G
1525,"('A', 'B', 'D', 'H')",D
1526,"('A', 'B', 'E')",E
1527,"('D', 'I')",D
1528,"('D', 'F')",F
1529,"('B', 'E', 'F', 'H')",B
1530,"('A', 'B', 'H')",H
1531,"('B', 'D')",D
1532,"('B', 'E', 'H')",B
1533,"('D', 'G', 'I')",D
1534,"('B', 'E')",B
1535,"('A', 'H', 'I')",A
1536,"('B', 'G', 'I')",G
1537,"('C', 'H', 'I')",H
1538,"('C', 'D', 'F')",D
1539,"('F', 'H', 'I')",F
1540,"('B', 'E')",B
1541,"('B', 'H')",B
1542,"('A', 'D', 'F', 'G')",G
1543,"('F', 'G')",G
1544,"('B', 'D', 'G')",G
1545,"('B', 'C', 'H')",B
1546,"('B', 'C')",B
1547,"('B', 'F')",B
1548,"('A', 'E', 'I')",E
1549,"('A', 'B', 'G', 'I')",B
1550,"('C', 'G', 'H', 'I')",G
1551,"('F', 'G', 'H', 'I')",G
1552,"('A', 'F', 'H')",F
1553,"('C', 'E', 'F', 'G')",C
1554,"('C', 'D')",C
1555,"('A', 'B', 'E', 'I')",A
1556,"('C', 'D', 'G', 'H')",C
1557,"('A', 'B', 'C')",B
1558,"('A', 'C', 'I')",A
1559,"('B', 'D', 'E')",B
1560,"('B', 'H', 'I')",B
1561,"('C', 'D')",D
1562,"('B', 'C', 'H', 'I')",H
1563,"('C', 'D', 'G', 'H')",C
1564,"('A', 'C', 'H', 'I')",H
1565,"('F', 'I')",I
1566,"('C', 'E')",E
1567,"('E', 'H', 'I')",E
1568,"('D', 'F')",D
1569,"('B', 'D')",B
1570,"('F', 'H')",H
1571,"('D', 'E', 'G', 'I')",G
1572,"('A', 'C')",A
1573,"('A', 'G', 'I')",A
1574,"('E', 'F')",E
1575,"('A', 'C', 'E', 'I')",C
1576,"('C', 'E')",E
1577,"('A', 'B', 'C')",B
1578,"('A', 'C', 'F', 'G')",G
1579,"('E', 'I')",E
1580,"('A', 'D', 'E', 'I')",E
1581,"('C', 'E', 'F', 'H')",F
1582,"('G', 'H')",G
1583,"('B', 'C', 'H')",C
1584,"('B', 'C', 'F')",B
1585,"('C', 'F', 'H', 'I')",H
1586,"('B', 'C', 'G', 'I')",G
1587,"('F', 'I')",F
1588,"('D', 'F', 'H')",F
1589,"('A', 'C', 'H')",H
1590,"('A', 'B', 'C', 'H')",C
1591,"('B', 'C', 'H')",B
1592,"('G', 'I')",G
1593,"('B', 'E', 'H', 'I')",E
1594,"('G', 'I')",G
1595,"('G', 'I')",G
1596,"('A', 'B', 'F', 'H')",F
1597,"('A', 'E')",E
1598,"('C', 'E')",E
1599,"('D', 'F')",F
1600,"('A', 'B', 'G', 'I')",G
1601,"('B', 'F', 'G')",B
1602,"('A', 'F', 'H')",A
1603,"('F', 'G', 'I')",F
1604,"('A', 'D', 'G', 'I')",G
1605,"('F', 'G', 'I')",F
1606,"('B', 'C', 'E', 'F')",E
1607,"('D', 'E', 'G')",G
1608,"('B', 'F', 'I')",F
1609,"('B', 'C', 'E', 'I')",E
1610,"('E', 'F')",F
1611,"('D', 'I')",D
1612,"('A', 'D')",D
1613,"('A', 'C', 'G')",C
1614,"('D', 'F')",D
