,choice_set,choice
812,"('D', 'F', 'G', 'H')",F
813,"('D', 'P')",P
814,"('G', 'K', 'P', 'Q')",G
815,"('C', 'G')",C
816,"('I', 'M')",I
817,"('B', 'K')",B
818,"('A', 'B', 'H', 'P')",A
819,"('H', 'Q')",H
820,"('G', 'H', 'N')",G
821,"('A', 'L', 'M', 'Q')",M
822,"('A', 'B', 'D', 'M')",D
823,"('A', 'M', 'O')",M
824,"('E', 'F', 'G', 'O')",E
825,"('A', 'I')",A
826,"('D', 'M', 'O', 'Q')",D
827,"('D', 'E', 'N', 'O')",D
828,"('D', 'H', 'I')",D
829,"('C', 'G', 'J')",C
830,"('G', 'I', 'O')",I
831,"('D', 'J', 'N')",J
832,"('F', 'P')",F
833,"('A', 'B', 'M', 'N')",B
834,"('F', 'J')",F
835,"('H', 'K')",K
836,"('D', 'E', 'K', 'L')",L
837,"('I', 'L')",L
838,"('L', 'Q')",L
839,"('C', 'F', 'Q')",C
840,"('L', 'Q')",L
841,"('H', 'I', 'M', 'Q')",M
842,"('C', 'G', 'L', 'Q')",C
843,"('D', 'J', 'Q')",D
844,"('D', 'K', 'O', 'Q')",O
845,"('J', 'M', 'O')",J
846,"('I', 'N', 'O')",N
847,"('E', 'F', 'L', 'N')",E
848,"('D', 'P')",D
849,"('C', 'F', 'H', 'M')",M
850,"('G', 'I')",I
851,"('C', 'F', 'H', 'K')",C
852,"('F', 'G', 'N', 'O')",G
853,"('C', 'I', 'O', 'Q')",C
854,"('A', 'N', 'O')",A
855,"('F', 'K', 'N', 'Q')",K
856,"('E', 'F', 'I', 'O')",E
857,"('D', 'H', 'J')",D
858,"('I', 'K', 'Q')",K
859,"('A', 'B', 'C', 'F')",F
860,"('I', 'O')",I
861,"('A', 'J')",A
862,"('E', 'F', 'M')",F
863,"('A', 'C')",A
864,"('G', 'H', 'O')",H
865,"('F', 'J')",F
866,"('F', 'I')",F
867,"('H', 'I', 'N', 'P')",P
868,"('B', 'I', 'L')",I
869,"('B', 'F', 'N', 'P')",F
870,"('B', 'E')",B
871,"('A', 'C', 'L')",L
872,"('E', 'I', 'Q')",I
873,"('A', 'F', 'H')",F
874,"('E', 'M')",M
875,"('C', 'F', 'H', 'L')",L
876,"('C', 'D', 'N', 'Q')",D
877,"('C', 'Q')",C
878,"('B', 'C', 'D', 'G')",D
879,"('C', 'D', 'J', 'L')",D
880,"('F', 'H', 'L')",F
881,"('C', 'O')",O
882,"('E', 'H', 'Q')",E
883,"('M', 'P')",M
884,"('G', 'L', 'Q')",G
885,"('B', 'C', 'E', 'G')",B
886,"('J', 'M')",M
887,"('C', 'E', 'P')",C
888,"('B', 'H', 'I')",B
889,"('H', 'P', 'Q')",Q
890,"('F', 'O', 'Q')",F
891,"('B', 'F', 'J', 'K')",B
892,"('B', 'I', 'P', 'Q')",I
893,"('C', 'E', 'N', 'O')",E
894,"('C', 'H')",H
895,"('B', 'E', 'H', 'I')",E
896,"('H', 'M', 'Q')",H
897,"('H', 'L', 'M', 'Q')",M
898,"('E', 'K', 'L', 'M')",K
899,"('C', 'E', 'J')",E
900,"('C', 'L', 'M', 'P')",C
901,"('H', 'J', 'L', 'Q')",H
902,"('C', 'L', 'Q')",C
903,"('D', 'N', 'O')",D
904,"('B', 'D', 'F', 'H')",F
905,"('B', 'C', 'H')",C
906,"('J', 'M', 'Q')",Q
907,"('A', 'C', 'G')",G
908,"('F', 'H', 'J', 'P')",F
909,"('A', 'C', 'D', 'F')",D
910,"('A', 'H', 'N', 'O')",A
911,"('B', 'M')",B
912,"('C', 'I')",C
913,"('C', 'D', 'G', 'P')",D
914,"('D', 'F', 'G', 'I')",I
915,"('H', 'J', 'N')",J
916,"('A', 'I', 'M')",I
917,"('C', 'D', 'Q')",D
918,"('H', 'M')",M
919,"('G', 'J', 'M', 'O')",M
920,"('A', 'B', 'D', 'M')",M
921,"('G', 'J', 'Q')",G
922,"('M', 'O', 'Q')",M
923,"('B', 'N')",B
924,"('C', 'I', 'N')",I
925,"('D', 'F')",D
926,"('E', 'F', 'H', 'N')",E
927,"('D', 'L', 'Q')",L
928,"('B', 'N')",N
929,"('I', 'J', 'M')",I
930,"('B', 'C', 'F', 'Q')",Q
931,"('L', 'P')",P
932,"('A', 'I', 'J')",J
933,"('D', 'F', 'H', 'P')",D
934,"('B', 'Q')",B
935,"('F', 'O')",F
936,"('G', 'I', 'J', 'P')",P
937,"('M', 'P')",M
938,"('A', 'D', 'H', 'O')",D
939,"('K', 'L', 'M', 'P')",P
940,"('D', 'F')",D
941,"('F', 'Q')",F
942,"('F', 'J', 'Q')",F
943,"('F', 'K')",F
944,"('E', 'J')",J
945,"('A', 'I', 'M', 'P')",M
946,"('K', 'Q')",K
947,"('I', 'K', 'O', 'Q')",O
948,"('I', 'K', 'Q')",K
949,"('C', 'F', 'H', 'J')",H
950,"('B', 'E', 'Q')",E
951,"('A', 'B', 'D', 'I')",D
952,"('D', 'F', 'N')",D
953,"('C', 'G', 'L', 'M')",C
954,"('H', 'I', 'M', 'Q')",H
955,"('E', 'K', 'L', 'Q')",L
956,"('G', 'I', 'M', 'O')",M
957,"('H', 'L', 'Q')",H
958,"('B', 'C', 'N', 'P')",C
959,"('B', 'K', 'N', 'P')",K
960,"('A', 'H', 'Q')",A
961,"('K', 'P')",P
962,"('A', 'D')",A
963,"('A', 'L')",A
964,"('G', 'I', 'P')",I
965,"('D', 'G', 'M')",G
966,"('B', 'I')",I
967,"('C', 'G', 'P')",C
968,"('E', 'L', 'N', 'O')",E
969,"('A', 'E', 'H', 'K')",K
970,"('D', 'H', 'I', 'Q')",D
971,"('G', 'H', 'K', 'Q')",G
972,"('B', 'D', 'P')",D
973,"('E', 'F', 'J', 'M')",J
974,"('C', 'E', 'H')",H
975,"('A', 'B', 'J', 'P')",J
976,"('D', 'Q')",Q
977,"('O', 'Q')",O
978,"('H', 'I', 'K')",K
979,"('D', 'H')",D
980,"('A', 'K', 'L', 'O')",L
981,"('C', 'J', 'P')",J
982,"('F', 'I')",I
983,"('C', 'D')",D
984,"('D', 'F', 'H', 'N')",F
985,"('C', 'D', 'O')",O
986,"('N', 'Q')",N
987,"('C', 'D', 'E', 'N')",E
988,"('P', 'Q')",P
989,"('C', 'E', 'K', 'O')",C
990,"('F', 'H')",F
991,"('E', 'O')",E
992,"('C', 'F', 'H', 'L')",F
993,"('A', 'N')",N
994,"('E', 'Q')",E
995,"('A', 'L', 'N')",A
996,"('D', 'L')",D
997,"('A', 'I', 'J', 'Q')",Q
998,"('A', 'I', 'N', 'Q')",N
999,"('L', 'N', 'P', 'Q')",P
1000,"('G', 'J', 'O', 'Q')",O
1001,"('F', 'I', 'K')",I
1002,"('D', 'O', 'P')",D
1003,"('A', 'B', 'D')",D
1004,"('G', 'L')",L
1005,"('E', 'G', 'N', 'P')",G
1006,"('G', 'K', 'M', 'Q')",G
1007,"('A', 'B', 'L')",L
1008,"('C', 'G', 'J', 'L')",C
1009,"('C', 'F', 'K')",K
1010,"('D', 'K')",K
1011,"('F', 'J')",F
1012,"('B', 'D', 'P', 'Q')",D
1013,"('C', 'D', 'K', 'M')",D
1014,"('A', 'H', 'L')",L
1015,"('E', 'F')",E
1016,"('F', 'P')",F
1017,"('B', 'C', 'D', 'G')",G
1018,"('C', 'D', 'I', 'O')",O
1019,"('A', 'L')",L
1020,"('C', 'G', 'Q')",Q
1021,"('E', 'G', 'O', 'P')",E
1022,"('H', 'K', 'Q')",H
1023,"('A', 'D', 'J', 'N')",N
1024,"('A', 'L', 'N', 'P')",N
1025,"('A', 'G', 'M', 'N')",G
1026,"('E', 'J', 'K', 'M')",K
1027,"('K', 'N')",N
1028,"('E', 'I', 'M')",M
1029,"('C', 'K', 'N')",K
1030,"('A', 'D')",D
1031,"('B', 'I')",B
1032,"('K', 'P')",K
1033,"('E', 'G', 'N')",N
1034,"('E', 'F', 'G', 'K')",E
1035,"('B', 'O')",B
1036,"('C', 'O')",C
1037,"('A', 'C', 'E')",C
1038,"('G', 'J')",J
1039,"('J', 'Q')",Q
1040,"('C', 'J', 'Q')",C
1041,"('K', 'Q')",K
1042,"('G', 'K', 'M')",K
1043,"('F', 'J', 'M', 'N')",N
1044,"('G', 'K')",K
1045,"('C', 'O')",O
1046,"('E', 'J', 'K', 'M')",K
1047,"('A', 'F', 'H', 'I')",A
1048,"('F', 'P')",F
1049,"('A', 'G', 'H')",A
1050,"('B', 'E')",E
1051,"('A', 'C')",C
1052,"('C', 'M')",C
1053,"('B', 'J')",B
1054,"('A', 'I', 'N', 'O')",A
1055,"('B', 'C', 'P')",P
1056,"('D', 'M', 'N')",D
1057,"('B', 'D')",B
1058,"('F', 'J', 'L', 'M')",M
1059,"('B', 'Q')",Q
1060,"('C', 'O')",C
1061,"('B', 'G', 'J', 'K')",G
1062,"('A', 'P')",A
1063,"('A', 'D', 'I')",D
1064,"('C', 'H', 'I')",I
1065,"('H', 'Q')",H
1066,"('B', 'G', 'L')",L
1067,"('B', 'E', 'J', 'N')",N
1068,"('C', 'G')",G
1069,"('I', 'J')",J
1070,"('G', 'N')",N
1071,"('A', 'O')",O
1072,"('E', 'G')",E
1073,"('B', 'E', 'F', 'P')",B
1074,"('M', 'N')",N
1075,"('A', 'H', 'N')",A
1076,"('B', 'J', 'N', 'Q')",N
1077,"('C', 'G', 'I')",G
1078,"('B', 'L', 'P')",B
1079,"('A', 'C', 'I')",C
1080,"('D', 'N', 'Q')",D
1081,"('G', 'H', 'J')",J
1082,"('D', 'I', 'L')",D
1083,"('A', 'F', 'I', 'K')",A
1084,"('F', 'O')",F
1085,"('D', 'Q')",D
1086,"('E', 'G', 'K', 'O')",O
1087,"('E', 'G')",E
1088,"('A', 'D', 'I')",D
1089,"('A', 'I', 'O')",O
1090,"('C', 'H', 'J', 'O')",C
1091,"('G', 'I', 'K', 'L')",K
1092,"('C', 'O', 'P')",C
1093,"('D', 'E', 'P')",E
1094,"('A', 'L')",L
1095,"('D', 'F')",F
1096,"('B', 'H', 'K', 'M')",K
1097,"('F', 'J', 'M', 'O')",F
1098,"('B', 'E', 'H', 'P')",E
1099,"('C', 'L')",L
1100,"('B', 'J', 'Q')",J
1101,"('D', 'H', 'K', 'O')",H
1102,"('B', 'G', 'I', 'J')",B
1103,"('J', 'L')",L
1104,"('E', 'G', 'O', 'Q')",E
1105,"('B', 'D', 'J', 'O')",D
1106,"('H', 'J')",H
1107,"('E', 'F', 'H', 'Q')",H
1108,"('H', 'M')",H
1109,"('B', 'D', 'G', 'L')",D
1110,"('D', 'G', 'K', 'N')",N
1111,"('G', 'J')",G
1112,"('C', 'F', 'N', 'Q')",N
1113,"('G', 'L', 'N')",G
1114,"('I', 'K', 'O', 'Q')",O
1115,"('B', 'G', 'K', 'Q')",K
1116,"('B', 'D', 'E')",B
1117,"('E', 'G', 'L', 'O')",G
1118,"('A', 'E', 'L', 'O')",A
1119,"('M', 'Q')",Q
1120,"('D', 'E', 'L')",E
1121,"('D', 'E', 'H')",H
1122,"('G', 'H', 'N')",N
1123,"('K', 'M', 'Q')",K
1124,"('B', 'D', 'I', 'O')",O
1125,"('E', 'N', 'P')",E
1126,"('M', 'O')",M
1127,"('P', 'Q')",P
1128,"('I', 'Q')",I
1129,"('A', 'C', 'H')",C
1130,"('A', 'F', 'H', 'N')",H
1131,"('A', 'H', 'J')",J
1132,"('G', 'H')",H
1133,"('L', 'N', 'Q')",L
1134,"('I', 'L')",I
1135,"('A', 'G', 'I')",A
1136,"('E', 'K', 'N')",E
1137,"('B', 'F', 'G', 'J')",J
1138,"('B', 'E', 'O', 'Q')",O
1139,"('C', 'G', 'Q')",G
1140,"('F', 'H', 'I')",H
1141,"('J', 'N')",N
1142,"('G', 'M', 'Q')",M
1143,"('M', 'P')",M
1144,"('D', 'J', 'O')",D
1145,"('A', 'F', 'J', 'Q')",F
1146,"('F', 'G', 'H', 'Q')",G
1147,"('A', 'B', 'J', 'N')",N
1148,"('L', 'N')",N
1149,"('C', 'E', 'L', 'Q')",E
1150,"('F', 'I', 'J', 'O')",O
1151,"('A', 'L', 'M')",M
1152,"('A', 'O', 'Q')",O
1153,"('H', 'J')",J
1154,"('F', 'J', 'N')",N
1155,"('D', 'I')",D
1156,"('B', 'C', 'I')",I
1157,"('C', 'K', 'L', 'M')",C
1158,"('J', 'L', 'N', 'O')",N
1159,"('G', 'J')",J
1160,"('E', 'L', 'O', 'P')",L
1161,"('D', 'I')",D
1162,"('C', 'D', 'G')",D
1163,"('B', 'F', 'G')",F
1164,"('A', 'I')",I
1165,"('D', 'E', 'J', 'O')",J
1166,"('A', 'J', 'P')",A
1167,"('F', 'G', 'J', 'M')",F
1168,"('J', 'M', 'P')",P
1169,"('A', 'G')",G
1170,"('D', 'H', 'M', 'P')",P
1171,"('D', 'E', 'O')",O
1172,"('I', 'J', 'N')",I
1173,"('D', 'E', 'G')",E
1174,"('D', 'N')",D
1175,"('D', 'F', 'O')",D
1176,"('B', 'E', 'J', 'O')",O
1177,"('C', 'M')",C
1178,"('N', 'Q')",N
1179,"('E', 'P', 'Q')",P
1180,"('K', 'L', 'O', 'P')",K
1181,"('A', 'L', 'O')",A
1182,"('G', 'O')",O
1183,"('B', 'J', 'N')",J
1184,"('A', 'E')",A
1185,"('E', 'H', 'I', 'P')",E
1186,"('A', 'I', 'K', 'P')",A
1187,"('D', 'K')",D
1188,"('D', 'I', 'O', 'P')",D
1189,"('E', 'K')",E
1190,"('A', 'B', 'E', 'P')",E
1191,"('B', 'P')",B
1192,"('C', 'D', 'L')",L
1193,"('B', 'D', 'E', 'H')",H
1194,"('C', 'H', 'L', 'O')",O
1195,"('A', 'C', 'L')",L
1196,"('C', 'F', 'G')",F
1197,"('A', 'C', 'L', 'P')",C
1198,"('D', 'M', 'N', 'O')",D
1199,"('B', 'E', 'I')",E
1200,"('A', 'B', 'G', 'K')",K
1201,"('E', 'F', 'G', 'I')",G
1202,"('A', 'E')",E
1203,"('D', 'J', 'O')",J
1204,"('B', 'C', 'J', 'P')",C
1205,"('F', 'K')",F
1206,"('B', 'D', 'J', 'L')",J
1207,"('E', 'P')",P
1208,"('N', 'P')",N
1209,"('A', 'G')",A
1210,"('C', 'G', 'N')",C
1211,"('H', 'K')",K
1212,"('A', 'I', 'K')",A
1213,"('B', 'P')",B
1214,"('A', 'E', 'Q')",E
1215,"('O', 'P')",O
1216,"('F', 'I', 'J')",F
1217,"('M', 'Q')",M
1218,"('A', 'E', 'K', 'Q')",E
1219,"('D', 'E')",E
1220,"('B', 'N')",N
1221,"('B', 'C', 'J')",C
1222,"('H', 'K')",K
1223,"('J', 'K')",K
1224,"('C', 'D', 'K', 'L')",K
1225,"('C', 'K', 'M')",M
1226,"('D', 'I')",D
1227,"('B', 'M')",B
1228,"('D', 'Q')",D
1229,"('G', 'L', 'Q')",L
1230,"('A', 'I', 'K')",K
1231,"('A', 'G')",A
1232,"('G', 'Q')",Q
1233,"('G', 'J')",J
1234,"('B', 'C', 'J')",B
1235,"('A', 'L')",A
1236,"('G', 'Q')",G
1237,"('H', 'J', 'N', 'O')",O
1238,"('I', 'N')",I
1239,"('E', 'F')",E
1240,"('J', 'O', 'Q')",O
1241,"('D', 'O')",O
1242,"('K', 'L')",L
1243,"('F', 'L')",F
1244,"('G', 'I', 'K', 'O')",K
1245,"('A', 'E', 'I', 'M')",E
1246,"('F', 'H', 'J', 'P')",F
1247,"('A', 'B', 'F', 'L')",B
1248,"('J', 'N')",N
1249,"('E', 'K', 'O', 'P')",O
1250,"('C', 'G', 'J', 'K')",C
1251,"('A', 'C', 'E', 'L')",A
1252,"('F', 'N')",F
1253,"('J', 'M')",M
1254,"('B', 'E', 'O')",O
1255,"('I', 'L')",L
1256,"('A', 'J')",A
1257,"('L', 'P')",L
1258,"('D', 'J')",J
1259,"('E', 'F', 'Q')",Q
1260,"('D', 'G')",G
1261,"('G', 'I', 'K', 'M')",M
1262,"('J', 'Q')",J
1263,"('M', 'Q')",M
1264,"('E', 'N', 'P')",N
1265,"('H', 'J', 'K', 'O')",H
1266,"('J', 'M', 'P')",J
1267,"('E', 'F', 'H', 'N')",N
1268,"('A', 'D', 'H', 'O')",D
1269,"('A', 'F', 'Q')",A
1270,"('B', 'C', 'J', 'O')",B
1271,"('A', 'D', 'N')",D
1272,"('C', 'K', 'L')",K
1273,"('L', 'Q')",L
1274,"('D', 'L')",D
1275,"('B', 'H')",H
1276,"('B', 'L')",L
1277,"('N', 'P')",N
1278,"('E', 'I', 'N')",I
1279,"('B', 'D', 'I', 'J')",D
1280,"('F', 'L')",F
1281,"('C', 'K', 'N')",C
1282,"('B', 'J', 'L', 'Q')",B
1283,"('I', 'O')",O
1284,"('G', 'N')",G
1285,"('A', 'G')",A
1286,"('F', 'J')",F
1287,"('A', 'F', 'O')",F
1288,"('E', 'H', 'I', 'Q')",E
1289,"('D', 'E')",E
1290,"('B', 'L', 'O', 'P')",L
1291,"('B', 'M', 'O')",B
1292,"('I', 'K')",K
1293,"('F', 'K')",F
1294,"('E', 'J', 'Q')",E
1295,"('B', 'L', 'N')",B
1296,"('B', 'F', 'K', 'M')",K
1297,"('C', 'Q')",C
1298,"('E', 'O')",E
1299,"('A', 'P')",P
1300,"('F', 'I', 'J')",I
1301,"('D', 'L', 'N', 'O')",L
1302,"('A', 'E', 'P')",E
1303,"('G', 'L', 'M', 'N')",G
1304,"('A', 'G', 'H', 'I')",A
1305,"('D', 'F', 'J', 'M')",M
1306,"('A', 'E', 'Q')",E
1307,"('D', 'G', 'K')",D
1308,"('A', 'I')",I
1309,"('D', 'I', 'O', 'Q')",D
1310,"('E', 'K')",K
1311,"('K', 'O', 'Q')",O
1312,"('A', 'F', 'P')",P
1313,"('F', 'H')",F
1314,"('B', 'K', 'P')",K
1315,"('F', 'P')",F
1316,"('E', 'F', 'J', 'O')",O
1317,"('H', 'M')",M
1318,"('F', 'M', 'O')",F
1319,"('D', 'M', 'O', 'P')",O
1320,"('C', 'L', 'N', 'O')",C
1321,"('M', 'O')",O
1322,"('A', 'B', 'L')",B
1323,"('A', 'C', 'K')",K
1324,"('B', 'G', 'H', 'N')",N
1325,"('B', 'H', 'Q')",H
1326,"('I', 'K', 'M', 'P')",P
1327,"('F', 'Q')",F
1328,"('I', 'O')",O
1329,"('I', 'Q')",Q
1330,"('E', 'G', 'M')",G
1331,"('E', 'M', 'O')",E
1332,"('D', 'G', 'K')",D
1333,"('G', 'I', 'L', 'O')",O
1334,"('B', 'G', 'Q')",G
1335,"('D', 'F', 'P')",D
1336,"('E', 'G', 'P')",G
1337,"('J', 'M')",J
1338,"('C', 'H', 'L', 'M')",C
1339,"('D', 'M', 'N', 'Q')",D
1340,"('G', 'K', 'P')",G
1341,"('J', 'Q')",J
1342,"('G', 'H')",G
1343,"('A', 'F')",F
1344,"('B', 'E', 'G', 'Q')",E
1345,"('I', 'J', 'L')",L
1346,"('A', 'H')",A
1347,"('C', 'J', 'L')",C
1348,"('A', 'C', 'F', 'G')",C
1349,"('B', 'G', 'J', 'K')",B
1350,"('J', 'K')",J
1351,"('B', 'J', 'O', 'Q')",J
1352,"('G', 'O')",O
1353,"('B', 'E', 'M')",M
1354,"('M', 'N')",M
1355,"('B', 'G', 'J', 'Q')",Q
1356,"('D', 'H', 'J', 'N')",J
1357,"('F', 'I')",I
1358,"('C', 'H', 'N', 'O')",O
1359,"('A', 'D', 'O', 'Q')",O
1360,"('A', 'H', 'I')",A
1361,"('B', 'E')",B
1362,"('C', 'E', 'H', 'M')",M
1363,"('D', 'G', 'K', 'P')",D
1364,"('J', 'K', 'M')",K
1365,"('I', 'M', 'O', 'P')",I
1366,"('E', 'G', 'H', 'L')",E
1367,"('B', 'M')",M
1368,"('E', 'N')",N
1369,"('I', 'J', 'L', 'P')",I
1370,"('B', 'D', 'L', 'Q')",B
1371,"('L', 'P')",L
1372,"('A', 'F', 'I', 'O')",A
1373,"('A', 'D', 'H')",D
1374,"('C', 'F', 'O')",O
1375,"('C', 'D', 'H')",D
1376,"('F', 'G', 'P')",F
1377,"('A', 'G', 'J', 'K')",A
1378,"('C', 'F', 'J', 'O')",O
1379,"('C', 'E', 'G', 'Q')",E
1380,"('A', 'H', 'P')",H
1381,"('D', 'K', 'M')",D
1382,"('C', 'L')",L
1383,"('M', 'Q')",M
1384,"('F', 'G', 'P')",F
1385,"('A', 'C', 'E', 'G')",G
1386,"('D', 'F', 'I', 'O')",D
1387,"('E', 'Q')",E
1388,"('B', 'P')",P
1389,"('H', 'L', 'N', 'O')",O
1390,"('E', 'F', 'N')",N
1391,"('O', 'Q')",O
1392,"('J', 'O', 'P')",O
1393,"('F', 'J', 'N')",F
1394,"('B', 'E')",E
1395,"('C', 'D', 'H', 'M')",D
1396,"('B', 'G', 'J', 'Q')",B
1397,"('C', 'G')",C
1398,"('E', 'J')",J
1399,"('A', 'I', 'L', 'M')",M
1400,"('M', 'Q')",M
1401,"('A', 'C', 'J', 'M')",C
1402,"('H', 'L')",L
1403,"('B', 'J', 'N', 'Q')",N
1404,"('I', 'P')",P
1405,"('I', 'J', 'L', 'N')",I
1406,"('E', 'M', 'P', 'Q')",E
1407,"('D', 'P')",P
1408,"('J', 'L', 'Q')",L
1409,"('F', 'L')",F
1410,"('A', 'J', 'P')",P
1411,"('E', 'H', 'Q')",E
1412,"('P', 'Q')",Q
1413,"('E', 'H', 'M', 'P')",M
1414,"('D', 'F', 'L')",F
1415,"('K', 'O')",K
1416,"('H', 'M', 'P')",H
1417,"('C', 'I', 'P', 'Q')",P
1418,"('C', 'I', 'P', 'Q')",C
1419,"('F', 'J')",F
1420,"('F', 'M', 'O')",M
1421,"('C', 'L', 'M', 'Q')",C
1422,"('L', 'Q')",Q
1423,"('D', 'O')",O
1424,"('A', 'E', 'F', 'M')",M
1425,"('A', 'J', 'Q')",J
1426,"('C', 'K')",K
1427,"('H', 'L', 'O')",O
1428,"('B', 'D', 'H')",D
1429,"('G', 'K', 'O', 'Q')",G
1430,"('B', 'D')",D
1431,"('H', 'P', 'Q')",P
1432,"('A', 'E', 'Q')",E
1433,"('G', 'K')",K
1434,"('A', 'F', 'O')",O
1435,"('J', 'M', 'N', 'Q')",M
1436,"('G', 'O', 'P')",P
1437,"('D', 'G', 'K', 'N')",D
1438,"('A', 'K', 'M')",A
1439,"('F', 'I', 'J')",I
1440,"('J', 'L', 'N', 'O')",J
1441,"('I', 'M')",M
1442,"('A', 'P')",P
1443,"('F', 'N', 'O')",F
1444,"('G', 'N')",N
1445,"('I', 'P', 'Q')",P
1446,"('I', 'P')",I
1447,"('F', 'G')",F
1448,"('A', 'C', 'J', 'K')",A
1449,"('D', 'N')",N
1450,"('A', 'B', 'E', 'J')",A
1451,"('C', 'E', 'J', 'K')",E
1452,"('L', 'N', 'Q')",N
1453,"('C', 'H')",C
1454,"('E', 'I', 'Q')",Q
1455,"('L', 'M', 'O', 'P')",O
1456,"('D', 'G', 'K')",G
1457,"('A', 'E', 'G')",G
1458,"('A', 'I', 'L')",A
1459,"('E', 'N')",N
1460,"('A', 'F', 'K', 'L')",A
1461,"('A', 'E', 'K', 'P')",A
1462,"('D', 'H', 'I', 'Q')",D
1463,"('I', 'L', 'P')",L
1464,"('D', 'K')",D
1465,"('D', 'H', 'M')",M
1466,"('B', 'D', 'H', 'K')",H
1467,"('E', 'H', 'J', 'N')",N
1468,"('C', 'G', 'Q')",G
1469,"('A', 'B', 'M', 'N')",N
1470,"('E', 'L', 'M', 'Q')",M
1471,"('I', 'J')",I
1472,"('D', 'F', 'H')",H
1473,"('A', 'J', 'Q')",A
1474,"('C', 'E', 'N')",N
1475,"('E', 'G')",E
1476,"('G', 'H')",G
1477,"('B', 'H', 'M', 'O')",H
1478,"('F', 'J', 'O')",J
1479,"('B', 'E', 'P')",B
1480,"('A', 'F', 'J')",J
1481,"('G', 'I')",G
1482,"('K', 'Q')",K
1483,"('H', 'N', 'Q')",Q
1484,"('B', 'C', 'O')",C
1485,"('K', 'M', 'Q')",K
1486,"('F', 'N', 'Q')",N
1487,"('A', 'M')",A
1488,"('I', 'Q')",I
1489,"('L', 'M', 'Q')",M
1490,"('I', 'L', 'O')",L
1491,"('A', 'P')",P
1492,"('G', 'H', 'J')",G
1493,"('H', 'L', 'Q')",H
1494,"('E', 'M', 'Q')",Q
1495,"('B', 'O')",O
1496,"('B', 'I', 'O', 'P')",I
1497,"('C', 'L', 'M', 'N')",M
1498,"('B', 'C', 'K')",C
1499,"('D', 'F')",D
1500,"('C', 'J', 'P', 'Q')",J
1501,"('C', 'E', 'Q')",C
1502,"('L', 'N')",N
1503,"('A', 'D', 'H', 'N')",D
1504,"('I', 'M', 'P')",I
1505,"('D', 'H')",H
1506,"('E', 'H', 'J')",H
1507,"('A', 'C')",C
1508,"('E', 'G')",E
1509,"('A', 'B', 'F')",A
1510,"('D', 'L', 'M')",D
1511,"('A', 'D', 'F', 'K')",A
1512,"('B', 'F', 'Q')",B
1513,"('E', 'G', 'I', 'Q')",E
1514,"('I', 'M')",M
1515,"('C', 'D', 'M')",D
1516,"('C', 'N')",C
1517,"('B', 'D', 'H')",B
1518,"('J', 'L', 'P', 'Q')",L
1519,"('E', 'O', 'P', 'Q')",E
1520,"('A', 'G')",G
1521,"('A', 'N', 'P')",A
1522,"('J', 'K', 'L', 'M')",K
1523,"('A', 'F', 'G')",A
1524,"('A', 'B', 'F', 'L')",L
1525,"('C', 'J', 'L')",C
1526,"('C', 'H', 'J')",J
1527,"('A', 'E')",A
1528,"('A', 'M', 'O')",M
1529,"('I', 'K')",K
1530,"('C', 'F', 'H')",H
1531,"('B', 'C', 'J', 'P')",P
1532,"('B', 'D')",D
1533,"('A', 'B', 'E')",B
1534,"('G', 'M')",M
1535,"('A', 'D', 'F')",A
1536,"('D', 'E')",D
1537,"('E', 'Q')",E
1538,"('D', 'H')",D
1539,"('J', 'P')",J
1540,"('K', 'Q')",K
1541,"('I', 'Q')",Q
1542,"('B', 'F', 'I', 'O')",B
1543,"('K', 'N')",N
1544,"('K', 'N', 'O')",N
1545,"('C', 'D', 'H', 'P')",H
1546,"('B', 'L', 'M', 'O')",O
1547,"('C', 'L', 'O')",O
1548,"('A', 'F', 'Q')",A
1549,"('A', 'C', 'E', 'I')",C
1550,"('L', 'O', 'Q')",L
1551,"('A', 'G', 'H')",G
1552,"('D', 'E', 'M', 'P')",M
1553,"('A', 'D', 'H', 'P')",D
1554,"('C', 'Q')",C
1555,"('E', 'N')",N
1556,"('A', 'E', 'I', 'L')",E
1557,"('E', 'H', 'O', 'Q')",E
1558,"('B', 'C', 'E')",C
1559,"('D', 'F', 'K', 'L')",L
1560,"('D', 'M', 'Q')",D
1561,"('A', 'L')",L
1562,"('J', 'M', 'Q')",J
1563,"('B', 'N')",N
1564,"('A', 'G')",G
1565,"('E', 'H', 'J')",E
1566,"('A', 'H', 'L')",A
1567,"('B', 'G', 'M')",M
1568,"('A', 'E', 'F', 'H')",H
1569,"('A', 'E', 'P')",A
1570,"('F', 'L', 'P')",L
1571,"('B', 'C', 'H', 'M')",H
1572,"('A', 'E', 'G', 'K')",E
1573,"('H', 'J')",H
1574,"('K', 'N')",N
1575,"('B', 'N')",B
1576,"('D', 'G', 'Q')",G
1577,"('L', 'Q')",L
1578,"('H', 'O')",O
1579,"('F', 'H', 'J', 'M')",F
1580,"('D', 'E', 'G')",E
1581,"('E', 'M', 'P')",M
1582,"('A', 'K', 'N')",K
1583,"('I', 'K', 'L')",L
1584,"('I', 'K')",K
1585,"('B', 'C', 'G', 'J')",J
1586,"('B', 'E', 'K', 'L')",E
1587,"('F', 'I', 'J')",F
1588,"('P', 'Q')",P
1589,"('A', 'H', 'K', 'O')",O
1590,"('A', 'G', 'H', 'J')",G
